"Data_Status","State","MSN","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023"
"2023F","US","TECCV"," 10677.7"," 12021.3"," 13463.6"," 15149.4"," 19578.7"," 22955.5"," 26446.6"," 30725.4"," 33562.8"," 38943.7"," 47074.3"," 55629"," 61502.7"," 65027.8"," 69588"," 70719.3"," 68633.1"," 69095.6"," 71965.8"," 75907"," 79602.2"," 82095.7"," 83004.3"," 87093.4"," 90007.4"," 92103.6"," 96411.1"," 100756.1"," 99489.7"," 99678.8"," 113420.5"," 125787.8"," 120161.7"," 130239.6"," 138688.1"," 155156.7"," 167625.9"," 174792.6"," 191543.2"," 174680.8"," 177662"," 180474.3"," 171694.7"," 178199.1"," 190717.8"," 185955.6"," 178861.9"," 184742.7"," 193135"," 189304.9"," 173818.2"," 198909.6"," 242929.2"," 238363.1"
"2023F","US","TEGDS",,,,,,,,,,,,,,,,,,,,,,,,,,,," 6.62"," 5.81"," 5.8"," 6.71"," 6.58"," 6.08"," 6.59"," 7.13"," 8.02"," 8.39"," 8.52"," 9.54"," 7.37"," 8.07"," 8.93"," 8.34"," 8.15"," 7.92"," 6.17"," 5.52"," 5.79"," 6.16"," 5.68"," 4.72"," 5.56"," 6.61"," 5.66"
"2023F","US","TEICD"," .84"," .93"," .99"," 1.1"," 1.78"," 2.21"," 2.44"," 2.79"," 3.05"," 3.64"," 4.72"," 5.53"," 6.08"," 6.24"," 6.15"," 6.06"," 5.39"," 5.21"," 5.05"," 4.97"," 5.3"," 5.25"," 5.18"," 5.21"," 5.19"," 5.01"," 5.44"," 5.39"," 4.94"," 5.2"," 6.5"," 6.96"," 6.37"," 7.53"," 8.51"," 10.42"," 11.42"," 11.98"," 14.51"," 11.37"," 12.14"," 13.67"," 12.42"," 12.52"," 12.72"," 9.88"," 9.02"," 9.95"," 10.66"," 9.9"," 8.71"," 11.56"," 14.52"," 12.13"
"2023F","US","TEICV"," 16705.5"," 18258.6"," 20294.1"," 23795.4"," 36852.9"," 41127.4"," 47904.2"," 56015.9"," 61732.1"," 77653.2"," 94316"," 108580.5"," 103502.8"," 102292.6"," 110343.1"," 106436.3"," 91870.7"," 91650.3"," 92876.6"," 96319.9"," 103350.5"," 101885.7"," 104228.1"," 105395.8"," 108319.4"," 107352.7"," 118807.2"," 119989.7"," 107989.1"," 112959.7"," 140963.3"," 141013.2"," 130535.2"," 151516.8"," 177117.2"," 208224.7"," 227840.3"," 236209"," 274021.7"," 188034.1"," 221657.3"," 251301.7"," 230283.9"," 236901.5"," 242647.7"," 186825.2"," 169759.3"," 190532.9"," 213584.3"," 197706.9"," 167341.5"," 231504.3"," 285550.6"," 238883.8"
"2023F","US","TEPFB"," 15739251"," 16225781"," 17416850"," 18437387"," 18322125"," 18249322"," 19615962"," 20991305"," 21445588"," 21783214"," 21913085"," 21144431"," 20544876"," 20892003"," 21830923"," 22145299"," 22105705"," 23216013"," 24711452"," 24928750"," 25140566"," 25023096"," 25509669"," 25958531"," 26579742"," 26878280"," 27694676"," 27874576"," 28688827"," 29186854"," 30165025"," 29859330"," 29911363"," 29858875"," 30589253"," 30993820"," 30675739"," 31754303"," 31282921"," 29950353"," 31067151"," 30377635"," 29690228"," 30027427"," 29960215"," 29314330"," 28969783"," 28333646"," 29065868"," 28377673"," 26785922"," 27478008"," 27876780"," 27185676"
"2023F","US","TERCD"," 2.1"," 2.23"," 2.37"," 2.71"," 3.38"," 3.8"," 4.13"," 4.76"," 5.13"," 5.99"," 7.46"," 8.82"," 9.77"," 10.66"," 10.66"," 10.91"," 10.75"," 10.71"," 10.66"," 11.02"," 11.87"," 12.08"," 11.97"," 12.27"," 12.6"," 12.6"," 12.69"," 13.25"," 13.44"," 13.15"," 14.21"," 15.62"," 14.65"," 15.79"," 17.02"," 19.16"," 21.49"," 21.57"," 23.08"," 22.04"," 22.37"," 22.81"," 23.39"," 22.59"," 23.35"," 22.93"," 22.92"," 23.77"," 23.29"," 23.13"," 23.86"," 25.5"," 28.86"," 30.58"
"2023F","US","TERCV"," 20112.2"," 21933.6"," 24094.7"," 27031.4"," 32461.3"," 36838"," 41685.2"," 47597.6"," 51857.3"," 58151.5"," 69279.7"," 78489.1"," 87508.9"," 92815.8"," 97660.3"," 99623.2"," 97176.2"," 98638.4"," 103911.1"," 109558.2"," 110909.5"," 116004.4"," 116398.5"," 125145.6"," 126961.9"," 127961.5"," 137340"," 138201.4"," 134601.7"," 136998.8"," 155299"," 167241.2"," 160542.3"," 178657.6"," 189080.2"," 215185.6"," 225243.8"," 237944.5"," 259660.8"," 240767.2"," 249771.8"," 249191.2"," 234183.9"," 248483.6"," 264733.8"," 248060.6"," 238564.4"," 246125.3"," 267028.3"," 264347.1"," 260927.5"," 281974.3"," 332295.2"," 329775.8"
"2023F","US","TERFB"," 2713964"," 2692555"," 2844741"," 3008066"," 2981001"," 2881241"," 2904796"," 3005590"," 2935416"," 3076014"," 3051098"," 2203184"," 2087040"," 2120226"," 2253723"," 2045220"," 2284831"," 2484861"," 2695441"," 2709564"," 2802314"," 2667929"," 2953594"," 2877351"," 2991113"," 2915038"," 3203510"," 3196813"," 3042598"," 3051324"," 2950679"," 3152316"," 3027656"," 3141474"," 3123427"," 3130067"," 3210548"," 3180363"," 2982797"," 2922008"," 2972150"," 3052206"," 3104515"," 3175143"," 3070105"," 3056987"," 3242251"," 3289915"," 3293488"," 3321477"," 3194877"," 3152793"," 3217295"," 3182002"
"2023F","US","TETCD"," 1.65"," 1.76"," 1.84"," 2.02"," 2.87"," 3.33"," 3.57"," 3.98"," 4.23"," 5.22"," 6.89"," 8.04"," 8.47"," 8.4"," 8.3"," 8.38"," 7.32"," 7.36"," 7.29"," 7.59"," 8.29"," 8.25"," 8.16"," 8.29"," 8.33"," 8.31"," 8.77"," 8.83"," 8.22"," 8.58"," 10.33"," 10.78"," 10.1"," 11.44"," 12.9"," 15.57"," 17.4"," 18.34"," 21.53"," 17.26"," 18.92"," 21.87"," 21.84"," 21.42"," 21.33"," 17.31"," 15.95"," 17.32"," 18.61"," 17.96"," 16.24"," 19.98"," 25.66"," 23.59"
"2023F","US","TETCV"," 82874.8"," 90037.8"," 98070.2"," 111894.2"," 153369"," 171853.7"," 193915.8"," 220499.1"," 239280.2"," 297574.6"," 374350"," 427901.2"," 426482"," 417621.5"," 435312.9"," 438343.1"," 384090.9"," 397626.6"," 411568.4"," 439051.3"," 474652.2"," 472439.6"," 476845"," 492274.6"," 504856.4"," 514623.5"," 560292.9"," 567961.8"," 526282.6"," 558626.7"," 687710.9"," 696242.1"," 663964.4"," 755070.3"," 871210.2"," 1045730.4"," 1158820.6"," 1233868.7"," 1408759.3"," 1066508.7"," 1214266.6"," 1392399.8"," 1355104.3"," 1376255"," 1395259.8"," 1128335"," 1038803.5"," 1136198.6"," 1271886.9"," 1223754.2"," 1007572"," 1316791"," 1719590.8"," 1568550.8"
"2023F","US","TETPV"," 404.2"," 433.6"," 467.2"," 528"," 717.2"," 795.7"," 889.4"," 1001.2"," 1075"," 1322.2"," 1647.5"," 1864.8"," 1840.9"," 1786.3"," 1845.9"," 1842.4"," 1599.5"," 1641.1"," 1683.3"," 1778.8"," 1901.5"," 1867.5"," 1858.9"," 1894"," 1918.7"," 1932.7"," 2079.8"," 2083.1"," 1907.8"," 2002"," 2437.3"," 2443.2"," 2308.4"," 2602.7"," 2975.4"," 3538.7"," 3883.7"," 4096.1"," 4632.6"," 3476.6"," 3925.5"," 4468.8"," 4317.3"," 4354.4"," 4382.3"," 3517.9"," 3215.4"," 3494.7"," 3891.5"," 3727.2"," 3038.7"," 3965"," 5148.2"," 4657.1"
"2023F","US","TETXD"," 1.65"," 1.76"," 1.84"," 2.02"," 2.87"," 3.33"," 3.57"," 3.98"," 4.23"," 5.22"," 6.89"," 8.04"," 8.47"," 8.4"," 8.3"," 8.38"," 7.32"," 7.36"," 7.29"," 7.59"," 8.29"," 8.25"," 8.16"," 8.29"," 8.33"," 8.31"," 8.77"," 8.83"," 8.22"," 8.58"," 10.33"," 10.78"," 10.1"," 11.44"," 12.9"," 15.57"," 17.4"," 18.34"," 21.53"," 17.26"," 18.92"," 21.87"," 21.84"," 21.42"," 21.33"," 17.31"," 15.95"," 17.32"," 18.61"," 17.96"," 16.24"," 19.98"," 25.66"," 23.59"
"2023F","US","TETXV"," 82874.8"," 90037.8"," 98070.2"," 111894.2"," 153369"," 171853.7"," 193915.8"," 220499.1"," 239280.2"," 297574.6"," 374350"," 427901.2"," 426482"," 417621.5"," 435312.9"," 438343.1"," 384090.9"," 397626.6"," 411568.4"," 439051.3"," 474652.2"," 472439.6"," 476845"," 492274.6"," 504856.4"," 514623.5"," 560292.9"," 567961.8"," 526282.6"," 558626.7"," 687710.9"," 696242.1"," 663964.4"," 755070.3"," 871210.2"," 1045730.4"," 1158820.6"," 1233868.7"," 1408759.3"," 1066508.7"," 1214266.6"," 1392399.8"," 1355104.3"," 1376255"," 1395259.8"," 1128335"," 1038803.5"," 1136198.6"," 1271886.9"," 1223754.2"," 1007572"," 1316791"," 1719590.8"," 1568550.8"
"2023F","US","TNASB"," 15328091"," 15939288"," 16905762"," 17845094"," 17412119"," 17626080"," 18518058"," 19253922"," 20053920"," 19835617"," 19020336"," 18830141"," 18451007"," 18641437"," 19078008"," 19536040"," 20255656"," 20898829"," 21650554"," 21791321"," 21702674"," 21460821"," 21772453"," 21995395"," 22578251"," 23057481"," 23652957"," 23915943"," 24533077"," 25216131"," 25818685"," 25557506"," 26085085"," 26226305"," 27195887"," 27602105"," 28021124"," 28087446"," 26683115"," 25871366"," 26242591"," 25836928"," 25323160"," 25701669"," 26092480"," 26486029"," 27026159"," 27220133"," 27509822"," 27484049"," 23264853"," 25858500"," 26324182"," 26706158"
"2023F","US","TNCSB"," 5412665"," 5587346"," 5809176"," 5945350"," 5751807"," 5647979"," 6041038"," 6003127"," 6113075"," 6209276"," 6012271"," 5875182"," 5946327"," 5958956"," 6260632"," 6081407"," 6126749"," 6304017"," 6658369"," 6748780"," 6707850"," 6810468"," 6831858"," 6938791"," 7075152"," 7300835"," 7556263"," 7731828"," 7625421"," 7761670"," 8161745"," 8094315"," 8197712"," 8340815"," 8380788"," 8346694"," 8125376"," 8428331"," 8596631"," 8452730"," 8492668"," 8520344"," 8173505"," 8632604"," 8899525"," 8971766"," 8864159"," 8854875"," 9340299"," 9277822"," 8627220"," 8971082"," 9505191"," 9300838"
"2023F","US","TNISB"," 19879868"," 19689096"," 20437165"," 21597567"," 20669935"," 18604233"," 19664118"," 20107908"," 20269962"," 21311563"," 19982418"," 19618381"," 17020824"," 16382320"," 17952268"," 17569168"," 17035444"," 17581409"," 18405856"," 19395290"," 19502209"," 19418108"," 20119542"," 20244219"," 20874504"," 21441310"," 21854918"," 22253873"," 21847812"," 21722438"," 21697703"," 20253322"," 20492234"," 20133396"," 20820554"," 19980216"," 19956427"," 19714035"," 18890475"," 16541294"," 18261347"," 18387267"," 18544140"," 18917442"," 19077181"," 18912462"," 18829281"," 19154517"," 20033715"," 19965307"," 19203485"," 20034727"," 19660466"," 19686800"
"2023F","US","TNRSB"," 9579239"," 9814103"," 10175716"," 9963059"," 9602675"," 9682470"," 10105045"," 9995203"," 10105033"," 9704417"," 9287731"," 8900879"," 8952939"," 8708992"," 9164638"," 9134054"," 9040536"," 9211246"," 9749708"," 9943707"," 9342141"," 9606849"," 9722487"," 10196994"," 10078466"," 10159287"," 10820309"," 10428057"," 10015950"," 10419120"," 10928194"," 10705802"," 10958351"," 11311318"," 11112342"," 11233303"," 10481148"," 11031646"," 11249428"," 10924891"," 11167339"," 10925480"," 10011707"," 10999386"," 11338448"," 10816668"," 10410139"," 10355227"," 11463845"," 11427866"," 10935007"," 11057359"," 11514219"," 10784732"
"2023F","US","TNSCB"," 50199863"," 51029833"," 53327819"," 55351069"," 53436536"," 51560762"," 54328260"," 55360160"," 56541989"," 57060872"," 54302757"," 53224583"," 50371098"," 49691706"," 52455547"," 52320669"," 52458385"," 53995502"," 56464487"," 57879098"," 57254874"," 57296246"," 58446341"," 59375400"," 60606373"," 61958913"," 63884448"," 64329701"," 64022260"," 65119360"," 66606327"," 64610945"," 65733381"," 66011835"," 67509570"," 67162318"," 66584075"," 67261459"," 65419649"," 61790281"," 64163946"," 63670019"," 62052511"," 64251101"," 65407634"," 65186926"," 65129738"," 65584753"," 68347681"," 68155044"," 62030565"," 65921668"," 67004057"," 66478529"
"2023F","US","TPOPP"," 205052"," 207661"," 209896"," 211909"," 213854"," 215973"," 218035"," 220239"," 222585"," 225055"," 227225"," 229466"," 231664"," 233792"," 235825"," 237924"," 240133"," 242289"," 244499"," 246819"," 249623"," 252981"," 256514"," 259919"," 263126"," 266278"," 269394"," 272647"," 275854"," 279040"," 282162"," 284969"," 287625"," 290108"," 292805"," 295517"," 298380"," 301231"," 304094"," 306772"," 309327"," 311583"," 313878"," 316060"," 318386"," 320739"," 323072"," 325122"," 326838"," 328330"," 331578"," 332100"," 334017"," 336806"
"2023F","US","WDGBP",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," 6864"," 6939"," 7037"," 7077"," 7508"," 8354"," 8368"," 8969"," 8936"," 8831"," 8695"," 8375"," 8327"," 7923"," 7805"," 7693"
"2023F","US","WDRCD"," .66"," .69"," .69"," .8"," 1.24"," 1.31"," 1.39"," 1.57"," 1.64"," 2.35"," 3.1"," 3.79"," 3.82"," 3.57"," 3.85"," 3.71"," 2.97"," 2.87"," 2.9"," 3.2"," 3.59"," 3.44"," 3.14"," 3.03"," 2.94"," 2.88"," 3.3"," 3.24"," 2.8"," 2.87"," 4.32"," 4.22"," 3.83"," 4.6"," 5.22"," 6.96"," 8.02"," 8.86"," 10.92"," 8.17"," 9.64"," 11.59"," 12.9"," 12.63"," 12.32"," 8.42"," 7.34"," 8.22"," 9.05"," 8.78"," 7.03"," 8.43"," 13.04"," 11.93"
"2023F","US","WDRCV"," 67.5"," 68.1"," 67.7"," 72.9"," 118.2"," 143.2"," 173.1"," 220.2"," 261.8"," 435.8"," 678.4"," 845.9"," 944.3"," 882.9"," 952.8"," 943.7"," 689.2"," 627.9"," 677.1"," 755.7"," 878.2"," 881.9"," 846"," 726.3"," 669.9"," 656.6"," 780.9"," 629.7"," 484"," 509.4"," 823.7"," 693.6"," 638.6"," 806.8"," 939.5"," 1247.6"," 1275"," 1556.7"," 2145.7"," 1729.5"," 2188.3"," 2551.5"," 2374.2"," 3034"," 2994.1"," 1888.8"," 1412.7"," 1540.3"," 2062.8"," 2082.4"," 1043.7"," 1294.5"," 2521.2"," 1962.1"
"2023F","US","WDRSB"," 102670"," 98226"," 97774"," 91424"," 95583"," 109713"," 124345"," 139852"," 159499"," 185290"," 218824"," 222903"," 247325"," 247538"," 247241"," 254684"," 231989"," 218919"," 233633"," 236200"," 244740"," 256571"," 269189"," 239961"," 227772"," 227772"," 236533"," 194322"," 172682"," 177227"," 190859"," 164237"," 166711"," 175485"," 179872"," 179158"," 158896"," 175622"," 196529"," 211705"," 227057"," 220226"," 184029"," 240133"," 243023"," 224442"," 192561"," 187296"," 227878"," 237041"," 148489"," 153508"," 193346"," 164432"
"2023F","US","WDRXB"," 298107"," 283648"," 282002"," 262673"," 275369"," 315694"," 357289"," 401930"," 462350"," 542786"," 627367"," 650561"," 723966"," 722462"," 733243"," 755316"," 688011"," 633772"," 676367"," 683800"," 337132"," 353429"," 370811"," 307866"," 292228"," 292228"," 303467"," 233298"," 207318"," 212773"," 229141"," 210124"," 213289"," 224515"," 230128"," 249299"," 221104"," 244378"," 273471"," 292275"," 313469"," 304038"," 254066"," 331522"," 335512"," 288294"," 252542"," 243058"," 298555"," 310386"," 196602"," 203286"," 256159"," 217695"
"2023F","US","WSGBP",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," 4186"," 4317"," 4369"," 4536"," 4811"," 5043"," 5167"," 5125"," 5089"," 5130"," 5039"," 4739"," 4623"," 4469"," 4322"," 4133"
"2023F","US","WWCCD"," .66"," .69"," .69"," .8"," 1.24"," 1.31"," 1.39"," 1.57"," 1.64"," 2.35"," 3.1"," 3.79"," 3.82"," 3.57"," 3.85"," 3.71"," 2.97"," 2.87"," 2.9"," 2.66"," 3.02"," 2.98"," 2.68"," 2.63"," 2.5"," 2.25"," 2.47"," 2.43"," 2.09"," 1.89"," 2.99"," 3.22"," 2.81"," 3.48"," 3.54"," 4.67"," 4.73"," 5.59"," 6.58"," 4.76"," 5.43"," 5.94"," 5.47"," 5.56"," 5.54"," 4.11"," 3.27"," 3.5"," 3.85"," 4.31"," 3.49"," 3.95"," 4.24"," 4.15"
"2023F","US","WWCCV"," 1.3"," 1.3"," 1.3"," 1.4"," 2.2"," 2.7"," 3.3"," 4.2"," 5"," 8.3"," 16.8"," 20.3"," 21.4"," 20"," 21.4"," 22.4"," 20.2"," 21.4"," 23.8"," 68.1"," 104.1"," 104.3"," 101.7"," 106.3"," 99.5"," 105.5"," 126.9"," 124.7"," 98.5"," 103.8"," 155.4"," 145.1"," 145.6"," 187.9"," 208.8"," 259.4"," 263.6"," 308"," 393.1"," 287.8"," 337.4"," 394"," 391.5"," 430.7"," 446.4"," 333.9"," 270.7"," 288.1"," 315.4"," 320.4"," 249.9"," 287.6"," 461.9"," 436"
"2023F","US","WWCSB"," 1930"," 1849"," 1851"," 1732"," 1808"," 2080"," 2349"," 2655"," 3035"," 3515"," 5431"," 5359"," 5602"," 5614"," 5548"," 6052"," 6808"," 7445"," 8216"," 25635"," 34418"," 34995"," 37999"," 40494"," 39794"," 46832"," 51383"," 51333"," 47199"," 54805"," 51919"," 45033"," 51774"," 54010"," 58985"," 55542"," 55784"," 55147"," 59755"," 60495"," 62174"," 66357"," 71566"," 77412"," 80539"," 81311"," 82835"," 82378"," 81979"," 74330"," 71608"," 72811"," 108897"," 105107"
"2023F","US","WWCXB"," 5604"," 5340"," 5339"," 4976"," 5209"," 5986"," 6750"," 7631"," 8798"," 10297"," 15569"," 15641"," 16398"," 16386"," 16452"," 17948"," 20192"," 21555"," 23784"," 72846"," 59085"," 59929"," 66479"," 68493"," 66443"," 65746"," 77313"," 79663"," 70975"," 65733"," 66805"," 46300"," 42763"," 46452"," 45580"," 48701"," 45631"," 45609"," 47362"," 48456"," 45401"," 45345"," 34364"," 39829"," 39829"," 38615"," 38967"," 38788"," 38949"," 38940"," 39127"," 39130"," 39137"," 39126"
"2023F","US","WWEID"," .65"," .69"," .72"," .77"," .84"," .92"," .98"," 1.04"," 1.12"," 1.56"," 1.74"," 1.24"," 1.28"," 1.12"," 1.28"," .79"," .32"," .95"," .87"," .53"," .34"," .41"," .42"," .52"," 1.09"," 1.13"," .75"," .53"," .66"," .54"," .68"," 1.3"," 1.66"," 1.69"," 1.61"," 2.31"," 2.56"," 3.22"," 2.53"," 2.4"," 2.63"," 2.66"," 2.31"," 2.26"," 2.72"," 2.59"," 2.52"," 2.37"," 2.15"," 2.28"," 1.76"," 2.3"," 2.56"," 2.78"
"2023F","US","WWEIV"," 2.4"," 2.3"," 2.5"," 2.6"," 2.2"," 1.8"," 2.7"," 5.2"," 3.9"," 8"," 7.8"," 4.8"," 4.3"," 4.4"," 11.8"," 11.4"," 3.9"," 14.6"," 15"," 123.8"," 108.3"," 145.1"," 167.2"," 214.5"," 472.1"," 476.4"," 328.3"," 235.1"," 294.3"," 246.9"," 306.5"," 439"," 629.3"," 660.9"," 617.9"," 928.7"," 1043.4"," 1352.1"," 1090.9"," 1050.3"," 1207.2"," 1161"," 1046.6"," 1060.9"," 1442.3"," 1361.2"," 1272.9"," 1210"," 1066.4"," 1021.3"," 752.7"," 979.7"," 959.7"," 952.7"
"2023F","US","WWICD"," 1.66"," 1.66"," 1.67"," 1.67"," 1.67"," 1.67"," 1.67"," 1.67"," 1.68"," 1.68"," 1.67"," 1.67"," 1.67"," 1.67"," 1.67"," 1.67"," 1.65"," 1.65"," 1.65"," 1.2"," .99"," 1.14"," 1.13"," 1.12"," 1.15"," 1.21"," 1.01"," 1.01"," 1.24"," 1.38"," 1.43"," 1.95"," 2.11"," 1.63"," 1.79"," 2.73"," 2.65"," 2.51"," 2.83"," 2.62"," 2.67"," 2.77"," 2.63"," 2.59"," 3.14"," 3.04"," 2.94"," 2.87"," 2.64"," 2.64"," 2.15"," 2.71"," 2.92"," 3.1"
"2023F","US","WWICV"," 380.7"," 389.4"," 420.4"," 441"," 437.1"," 400.3"," 460.3"," 484.4"," 533.4"," 534.5"," 528.5"," 557.8"," 539.7"," 609.5"," 621.9"," 619.2"," 639.1"," 636.4"," 662.1"," 1322.6"," 906.4"," 1033.5"," 1079.4"," 1145.8"," 1279.3"," 1699.1"," 1431.9"," 1435.4"," 1600.1"," 1785.7"," 1888.3"," 2216.2"," 2591.8"," 1943"," 1926"," 3458.2"," 3514.3"," 3189.8"," 3408.3"," 2303.5"," 3160"," 3418.1"," 3320.1"," 3409.7"," 4134.5"," 3946.2"," 3765.6"," 3571.2"," 3362.8"," 3276.4"," 2577.4"," 3283.9"," 3379"," 3333.4"
"2023F","US","WWISB"," 229543"," 234933"," 252168"," 263701"," 261393"," 239689"," 275980"," 290185"," 317239"," 317953"," 316785"," 334350"," 323455"," 365349"," 372730"," 371160"," 387458"," 385810"," 401372"," 1100337"," 918590"," 909667"," 951182"," 1023146"," 1116632"," 1402024"," 1411838"," 1421417"," 1291052"," 1295905"," 1322457"," 1134490"," 1230885"," 1194788"," 1075811"," 1267802"," 1328369"," 1268844"," 1203571"," 879421"," 1185545"," 1232455"," 1264167"," 1315433"," 1314709"," 1297026"," 1282516"," 1243942"," 1273634"," 1242405"," 1197488"," 1212241"," 1157014"," 1075799"
"2023F","US","WWIXB"," 789367"," 805065"," 860500"," 901152"," 897681"," 823580"," 943896"," 991060"," 1083185"," 1086909"," 1283215"," 1354368"," 1310238"," 1479939"," 1509838"," 1503475"," 1478245"," 1471960"," 1531334"," 683631"," 715645"," 684854"," 688555"," 642356"," 662385"," 445080"," 495210"," 493210"," 492732"," 494657"," 458579"," 436749"," 311894"," 316040"," 536841"," 336407"," 278045"," 293098"," 282246"," 456657"," 391633"," 369865"," 356981"," 360752"," 370316"," 369182"," 365685"," 365919"," 323768"," 320372"," 318381"," 315114"," 312457"," 312438"
"2023F","US","WWSCB"," 337885"," 338270"," 355225"," 360267"," 361402"," 353472"," 405438"," 437711"," 483271"," 511914"," 545539"," 566457"," 579738"," 622485"," 634768"," 646342"," 638547"," 627564"," 660506"," 1593700"," 1514252"," 1555587"," 1660823"," 1718227"," 1818085"," 2098290"," 2138026"," 2113040"," 1955430"," 1981162"," 2017993"," 1680900"," 1829341"," 1816381"," 1697747"," 1903966"," 1951100"," 1918925"," 1891170"," 1589290"," 1934148"," 1955765"," 1972406"," 2102590"," 2168414"," 2127658"," 2062982"," 2023158"," 2079576"," 2001913"," 1845159"," 1864771"," 1833437"," 1687651"
"2023F","US","WWTCD"," 1.34"," 1.36"," 1.38"," 1.44"," 1.55"," 1.55"," 1.58"," 1.63"," 1.66"," 1.93"," 2.26"," 2.52"," 2.6"," 2.44"," 2.53"," 2.47"," 2.12"," 2.07"," 2.09"," 1.42"," 1.32"," 1.39"," 1.32"," 1.28"," 1.39"," 1.4"," 1.25"," 1.15"," 1.27"," 1.34"," 1.57"," 2.08"," 2.19"," 1.98"," 2.17"," 3.1"," 3.12"," 3.34"," 3.72"," 3.38"," 3.56"," 3.85"," 3.62"," 3.77"," 4.16"," 3.54"," 3.26"," 3.27"," 3.27"," 3.35"," 2.51"," 3.13"," 3.99"," 3.96"
"2023F","US","WWTCV"," 452"," 461.1"," 491.8"," 517.9"," 559.7"," 548"," 639.4"," 714"," 804.2"," 986.6"," 1231.5"," 1428.8"," 1509.6"," 1516.9"," 1607.9"," 1596.8"," 1352.5"," 1300.2"," 1378.1"," 2270.2"," 1996.9"," 2164.8"," 2194.3"," 2193"," 2520.7"," 2937.6"," 2668"," 2424.9"," 2476.8"," 2645.7"," 3173.9"," 3493.9"," 4005.3"," 3598.6"," 3692.2"," 5894"," 6096.3"," 6406.6"," 7038"," 5371.2"," 6892.8"," 7524.6"," 7132.3"," 7935.3"," 9017.4"," 7530.2"," 6721.8"," 6609.6"," 6807.4"," 6700.5"," 4623.6"," 5845.7"," 7321.7"," 6684.2"
"2023F","US","WWTXD"," 1.35"," 1.37"," 1.39"," 1.44"," 1.55"," 1.55"," 1.58"," 1.64"," 1.67"," 1.93"," 2.26"," 2.53"," 2.61"," 2.45"," 2.55"," 2.51"," 2.15"," 2.1"," 2.12"," 1.58"," 1.58"," 1.68"," 1.61"," 1.52"," 1.48"," 1.47"," 1.38"," 1.31"," 1.44"," 1.57"," 1.83"," 2.27"," 2.33"," 2.06"," 2.34"," 3.3"," 3.27"," 3.37"," 4.07"," 3.75"," 3.86"," 4.19"," 4"," 4.21"," 4.62"," 3.85"," 3.5"," 3.57"," 3.63"," 3.66"," 2.73"," 3.38"," 4.36"," 4.26"
"2023F","US","WWTXV"," 449.5"," 458.8"," 489.3"," 515.3"," 557.5"," 546.2"," 636.7"," 708.8"," 800.2"," 978.5"," 1223.7"," 1424"," 1505.3"," 1512.5"," 1596"," 1585.4"," 1348.5"," 1285.6"," 1363"," 2146.4"," 1888.6"," 2019.8"," 2027.1"," 1978.5"," 2048.6"," 2461.2"," 2339.8"," 2189.7"," 2182.6"," 2398.9"," 2867.4"," 3054.9"," 3376"," 2937.6"," 3074.3"," 4965.3"," 5052.9"," 5054.5"," 5947.1"," 4320.8"," 5685.6"," 6363.5"," 6085.7"," 6874.4"," 7575"," 6169"," 5449"," 5399.6"," 5741"," 5679.2"," 3870.9"," 4866"," 6362.1"," 5731.5"
"2023F","US","WXICD"," 4.14"," 3.97"," 4.23"," 4.63"," 4.63"," 4.95"," 5.51"," 6.26"," 7.75"," 9.43"," 12.01"," 13.85"," 15.76"," 14.29"," 13.48"," 13.38"," 14.7"," 13.85"," 11.89"," 18.19"," 14.74"," 16.33"," 24.75"," 19.1"," 24.75"," 23.89"," 22.95"," 24.62"," 20.11"," 20.54"," 21.33"," 19.26"," 16.53"," 15.76"," 17.35"," 18.25"," 23.88"," 26.71"," 33.64"," 24.35"," 33.44"," 35.56"," 34.62"," 33.37"," 33.91"," 32.88"," 32.66"," 32.69"," 32.94"," 29.79"," 26.87"," 31.26"," 40.55"," 36.45"
"2023F","US","WXICV"," 105.6"," 115.4"," 126.6"," 178.1"," 174.3"," 166.4"," 220.1"," 209"," 266.5"," 317.6"," 395.3"," 504.5"," 448.9"," 442.8"," 413.7"," 419.9"," 449.7"," 453.2"," 403.8"," 608.5"," 491"," 573.7"," 922"," 764.4"," 1004.3"," 969.6"," 1117.1"," 1076.8"," 852"," 768.9"," 705.6"," 699.7"," 531.8"," 489.3"," 533.7"," 572.4"," 624.4"," 584.6"," 643.9"," 297.6"," 571.3"," 536.1"," 529.5"," 550.2"," 501.3"," 406.4"," 419.8"," 332.1"," 408.9"," 310.6"," 247.4"," 368.7"," 528.7"," 329.7"
"2023F","US","WYCAS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," 31.7"," 28.1"," 29.7"," 32.1"," 31.8"," 32.4"," 34"," 32.2"," 34.5"," 34.6"," 34.6"," 34.4"," 35.3"," 34.4"," 35.9"," 33.2"
